repo,sha,title,author,committer_date,url,decision,signal,review_level,reason
sgl-project/sglang,69d1e5cfe06ed544b88aa38dc7a39f2a66cdd558,[Docs][NPU] Add MiMo-V2.5-Pro FP4 DFlash best practice on Ascend NPU (#40577),iridiumine,2026-09-21T12:32:52Z,https://github.com/sgl-project/sglang/commit/69d1e5cfe06ed544b88aa38dc7a39f2a66cdd558,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,b410010087e31b06f675425e0d1c05dc49b6aa8f,[NPU] [DOC] Add kimi k3 cookbook for 950PR/DT Series (#40575),amote-i,2026-09-21T12:18:03Z,https://github.com/sgl-project/sglang/commit/b410010087e31b06f675425e0d1c05dc49b6aa8f,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,0f6761b54facebb47f2068f87ecccd8f14da3a0e,[sgl-router] Add SGLang-compatible DeepSeek V4.1 Flash rendering (#40532),Kan Wu,2026-09-21T10:35:09Z,https://github.com/sgl-project/sglang/commit/0f6761b54facebb47f2068f87ecccd8f14da3a0e,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,0abb251a201c5b7eda37fb2012b8ecc31b0e7cd1,[sgl-router] Match DeepSeek V4 rendering to SGLang (#40530),Kan Wu,2026-09-21T09:56:41Z,https://github.com/sgl-project/sglang/commit/0abb251a201c5b7eda37fb2012b8ecc31b0e7cd1,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,2016f5e7a12ec7dc80c1e1f633f9ced8dbe419ad,[sgl-router] Add Kimi-K3 rendering with SGLang parity (#40390),Kan Wu,2026-09-21T09:38:49Z,https://github.com/sgl-project/sglang/commit/2016f5e7a12ec7dc80c1e1f633f9ced8dbe419ad,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,b86a30afbae389eec8763f4bcf38f14904d2d00c,[AMD][DI][CI] Add a SPUR cluster profile to AMD DI CI  (#40113),Zhaoyi Li,2026-09-21T08:56:46Z,https://github.com/sgl-project/sglang/commit/b86a30afbae389eec8763f4bcf38f14904d2d00c,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,8faa2d6731812fbcfe3a7f906333f92988882ad3,[NPU][Diffusion] Disable loading latency checks in Ascend fixtures (#40544),hanwlax,2026-09-21T08:56:35Z,https://github.com/sgl-project/sglang/commit/8faa2d6731812fbcfe3a7f906333f92988882ad3,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,630b1ef322c2f995adf7ecafa067b67289d1b9e0,[sgl-router] Fix reorg admission proxy test build after BucketResolver::new (#40537),Shangming Cai,2026-09-21T08:42:29Z,https://github.com/sgl-project/sglang/commit/630b1ef322c2f995adf7ecafa067b67289d1b9e0,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,8d08dfdab7b7086486677aacf2e63814496a385c,[Fix] Add gigachat35 to the tool-call and reasoning parser name lists (#40554),Mohammad Miadh Angkad,2026-09-21T08:34:43Z,https://github.com/sgl-project/sglang/commit/8d08dfdab7b7086486677aacf2e63814496a385c,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,a9871012acb768dc94a43a6542cc32626c7b7b0b,[sgl-router] refactor - generalized admission policy definitions (#40271),Kan Wu,2026-09-21T08:26:30Z,https://github.com/sgl-project/sglang/commit/a9871012acb768dc94a43a6542cc32626c7b7b0b,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,70b5b03e78612c94f86ac98eb4d2d8d19ceda738,[NPU][CI] Fix paths-filter negation that makes every PR run the NPU tier (#40549),Shangming Cai,2026-09-21T08:07:27Z,https://github.com/sgl-project/sglang/commit/70b5b03e78612c94f86ac98eb4d2d8d19ceda738,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,c2f860af1c925770183a1aa7ca6ea70076c13952,[ci][xpu] Record device time in the multimodal_gen perf lane (#39956),ashwini rathi,2026-09-21T07:39:29Z,https://github.com/sgl-project/sglang/commit/c2f860af1c925770183a1aa7ca6ea70076c13952,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,b63f8416b3b73bafdec029005c5db36bad207b44,[Feature] Gigachat 3.5 support (#29189),Stanislav Petrov,2026-09-21T06:37:55Z,https://github.com/sgl-project/sglang/commit/b63f8416b3b73bafdec029005c5db36bad207b44,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,b54d5b7c7b9792dd43fd5086b73f96ffc87cda72,disaggregation: Fix FakeKVSender queue accumulation (#28652),kpjeeja,2026-09-21T06:27:05Z,https://github.com/sgl-project/sglang/commit/b54d5b7c7b9792dd43fd5086b73f96ffc87cda72,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,f5f3c38aad65d70e5ee07bb1b5dce7bb4c6d2d49,[Fix] Preserve YaRN scaling when extending rotary caches (#38786),skyler-apdx,2026-09-21T06:14:05Z,https://github.com/sgl-project/sglang/commit/f5f3c38aad65d70e5ee07bb1b5dce7bb4c6d2d49,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,d20cd9d77fbd09628e8b9cc4fe2e10199aa7bde4,[XPU]Enable HiSparse hierarchical sparse KV cache on Intel XPU (#32792),AMRUTHA M,2026-09-21T06:07:49Z,https://github.com/sgl-project/sglang/commit/d20cd9d77fbd09628e8b9cc4fe2e10199aa7bde4,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,fcb080bd4007d88c76fd901a07248066b460684a,[sgl-router] refactor - cache-aware policy (#40366),Kan Wu,2026-09-21T05:53:57Z,https://github.com/sgl-project/sglang/commit/fcb080bd4007d88c76fd901a07248066b460684a,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,11ecdbf39ff90308b67f057b9ab4c2402425afa6,Clean up startup logging and streamline log audits (#40526),Lianmin Zheng,2026-09-21T05:28:35Z,https://github.com/sgl-project/sglang/commit/11ecdbf39ff90308b67f057b9ab4c2402425afa6,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,292e3ccc0c5d96d4769f5ccf406809599749bf8c,[ci][xpu] Re-seed the wan2_1_t2v_1.3b perf baseline on Arc Pro B60 (#39955),ashwini rathi,2026-09-21T05:04:35Z,https://github.com/sgl-project/sglang/commit/292e3ccc0c5d96d4769f5ccf406809599749bf8c,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,1da8ac10e17baa394c44dafa173382f9ab03d8e9,Update to the cookbook for XPU-supported models (#33649),Ziru,2026-09-21T03:26:09Z,https://github.com/sgl-project/sglang/commit/1da8ac10e17baa394c44dafa173382f9ab03d8e9,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,62ba9648482e1b0a253187c8dc6ac5d23bbbd403,Fix: post-load staging regression breaks offload meta/sharded_gpu modes (#38779),jianzhao-xu,2026-09-21T03:19:07Z,https://github.com/sgl-project/sglang/commit/62ba9648482e1b0a253187c8dc6ac5d23bbbd403,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,ab03a8e7eb82d35907bfbeb645bf0af8b4ce290e,"[Perf] Fork-safe import: no CUDA context at import time, lighter argument parsing (#40201)",Xueshen Liu,2026-09-21T02:48:35Z,https://github.com/sgl-project/sglang/commit/ab03a8e7eb82d35907bfbeb645bf0af8b4ce290e,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,176dbcb85d3b7737564e4911947035cc0af65f0a,[npu]add chunk gdn kernel and unify ssm state layout for ascend gdn backend (#36187),zhaozx-cn,2026-09-21T01:51:19Z,https://github.com/sgl-project/sglang/commit/176dbcb85d3b7737564e4911947035cc0af65f0a,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,6ad78f2281674daff6e39f9f9df2952834c0f036,[diffusion] docs: add verified DGX Spark recipe for Qwen-Image 2.1 (#40487),Mick,2026-09-21T00:49:35Z,https://github.com/sgl-project/sglang/commit/6ad78f2281674daff6e39f9f9df2952834c0f036,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,b912db67ea51c19874476d88477fe35afa248265,[diffusion] fix: keep Qwen-Image 2.1 prefix KV per layer under Cache-DiT (#40472),WenhaoZhang,2026-09-21T00:48:31Z,https://github.com/sgl-project/sglang/commit/b912db67ea51c19874476d88477fe35afa248265,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,501b7851e49ca30f2fee8aed6f7beaabdd1a768f,[diffusion] CI: guard E2E/loading latency with runner-aware baselines (#39206),Mick,2026-09-21T00:43:22Z,https://github.com/sgl-project/sglang/commit/501b7851e49ca30f2fee8aed6f7beaabdd1a768f,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,3a0324fb9bba280af291c3e27ea5d54b96987315,[diffusion] optimization: reduce Qwen-Image 2.1 vae and graph warmup memory (#40481),Mick,2026-09-21T00:42:02Z,https://github.com/sgl-project/sglang/commit/3a0324fb9bba280af291c3e27ea5d54b96987315,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,76a9065befb4086a7e56abd58ba3b3b7249f9ffa,"[Fix] Raise on undelivered embeddings in `send_with_url`, fix broken tests (#40502)",Liangsheng Yin,2026-09-21T00:35:27Z,https://github.com/sgl-project/sglang/commit/76a9065befb4086a7e56abd58ba3b3b7249f9ffa,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,40277405694e33efeb06f72ae763b1bf73bd7773,[sgl-router] refactor - session-aware policy (#40379),Kan Wu,2026-09-21T00:22:36Z,https://github.com/sgl-project/sglang/commit/40277405694e33efeb06f72ae763b1bf73bd7773,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,aedda8377e4521ec402192b3f3aaa9534175b544,"[sgl-router] refactor - layout BucketResolver, Bucket, EngineGroup and implement PowerOfTwo (#40241)",Kan Wu,2026-09-20T23:57:07Z,https://github.com/sgl-project/sglang/commit/aedda8377e4521ec402192b3f3aaa9534175b544,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,4a9dc5c4af9631b658c6f9d61129f5d2ac32e500,[sgl-router] refactor - move policy-required states under src/state (#40272),Kan Wu,2026-09-20T23:49:23Z,https://github.com/sgl-project/sglang/commit/4a9dc5c4af9631b658c6f9d61129f5d2ac32e500,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,acd20a516ed2a3274ef574f9506939360de2ba22,[CI] Give the kernel lane a 5090 suite and move kernel-only tests off the general lane (#40496),Liangsheng Yin,2026-09-20T23:46:53Z,https://github.com/sgl-project/sglang/commit/acd20a516ed2a3274ef574f9506939360de2ba22,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,42875bcd2a7f2d9685eb3dd98fd787b54e3787d1,"fix(modelopt): dispatch NVFP4 MoE on the cached backend, not the live global (#38932)",Divy,2026-09-20T23:28:54Z,https://github.com/sgl-project/sglang/commit/42875bcd2a7f2d9685eb3dd98fd787b54e3787d1,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,2fa6b94e3440d28dab7460246f0b34426a4e4b80,[Perf] Fuse the glm5_next mHC attn->MLP boundary (#39200),Mohammad Miadh Angkad,2026-09-20T23:20:37Z,https://github.com/sgl-project/sglang/commit/2fa6b94e3440d28dab7460246f0b34426a4e4b80,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,983e643854f15cf9ef4370a49dfd74b6af54c3e3,[Feature] support bf16 MoE router and mxfp4 MoE for MiMo V2 (#40448),ollybbmonster,2026-09-20T23:13:59Z,https://github.com/sgl-project/sglang/commit/983e643854f15cf9ef4370a49dfd74b6af54c3e3,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,2e2d8a2fda5c3bb9a8f62601679bfc2b18ec67d6,[CI] Drive per-commit stage jobs from a runner table instead of copied job blocks (#40495),Liangsheng Yin,2026-09-20T22:43:46Z,https://github.com/sgl-project/sglang/commit/2e2d8a2fda5c3bb9a8f62601679bfc2b18ec67d6,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,d97aed2c908df22a68bc9b787395f1836970eee3,Fix TopK v2 fallback when 16-block cluster capacity is zero (#40163),luoroger37,2026-09-20T22:41:41Z,https://github.com/sgl-project/sglang/commit/d97aed2c908df22a68bc9b787395f1836970eee3,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,f31a7bd45c6ab86796aa012ebfd2378bc42e1a59,Use pinned memory for asynchronous sampling metadata transfers (#39777),Yuxuan Zhang,2026-09-20T22:31:31Z,https://github.com/sgl-project/sglang/commit/f31a7bd45c6ab86796aa012ebfd2378bc42e1a59,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,95521da18df4780e9c63f5e2ddd284ecd9ca9b1c,[DeepSeek-V4.1] Bound dense prefill indexer memory (#40217),Harmya Bhatt,2026-09-20T21:43:19Z,https://github.com/sgl-project/sglang/commit/95521da18df4780e9c63f5e2ddd284ecd9ca9b1c,Read,G5,selected_diff,新接纳机制，详见信号
sgl-project/sglang,c2c3629f2dc0d4fa9386e90ea1a63e6ed5d50580,[Kimi-K3] O(1) expert weight lookup in load_weights (#38805),JinYan Su,2026-09-20T21:39:45Z,https://github.com/sgl-project/sglang/commit/c2c3629f2dc0d4fa9386e90ea1a63e6ed5d50580,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,f6483e479fc7de2ee67230f6004722966bfe71bf,"[Test] Drop cause-less disabled tests, fix XPU lane, demote quality gates off base-c (#40288)",Liangsheng Yin,2026-09-20T21:36:02Z,https://github.com/sgl-project/sglang/commit/f6483e479fc7de2ee67230f6004722966bfe71bf,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,d229952e25b4df459e7d9bf74336717e3883e906,[Fix] Preserve model runner contracts in prefill CUDA graphs (#35452),Aurick Qiao,2026-09-20T20:53:14Z,https://github.com/sgl-project/sglang/commit/d229952e25b4df459e7d9bf74336717e3883e906,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,745de73ba3c136b6f99b7a3e2177ed1a8eef4a56,Add CODEOWNERS entry for sglang-renderer (#40483),Shangming Cai,2026-09-20T17:37:50Z,https://github.com/sgl-project/sglang/commit/745de73ba3c136b6f99b7a3e2177ed1a8eef4a56,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,b3e4d198af5e74e5070e541475fd767302342be9,[PD] Bound cached-prefix DCP transfers by pack capacity (#40376),Khoa Pham,2026-09-20T17:17:15Z,https://github.com/sgl-project/sglang/commit/b3e4d198af5e74e5070e541475fd767302342be9,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,80da4432d085ed4d6166ef643d9fd2b829dbb0c5,[Simulator] Fix meta host memory budgets on constrained runners (#40440),Shuwen Wang,2026-09-20T16:42:55Z,https://github.com/sgl-project/sglang/commit/80da4432d085ed4d6166ef643d9fd2b829dbb0c5,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,3dbdd700e2e99460cb5aa3e1da1b7567b96ef7d7,[CI] update CI permissions (#40474),WenhaoZhang,2026-09-20T16:07:37Z,https://github.com/sgl-project/sglang/commit/3dbdd700e2e99460cb5aa3e1da1b7567b96ef7d7,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,e97614d10c8e2c90a72387276086dc33f21bba67,[Qwen4-Exp] Build the offloaded PLE table on the meta device so --ple-offload-embedding never materialises it on the accelerator (#39928),Jimmy Shong,2026-09-20T15:28:25Z,https://github.com/sgl-project/sglang/commit/e97614d10c8e2c90a72387276086dc33f21bba67,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,5f017ffabb6ab8d214f6a4616ee8bd98a376034a,Update test cases and performance testing framework (#40392),ZY Y,2026-09-20T14:42:00Z,https://github.com/sgl-project/sglang/commit/5f017ffabb6ab8d214f6a4616ee8bd98a376034a,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,404dee10c040daa6e58d75dba98ae020d5f4acdd,[NPU] add coverage-based precision test selection pipeline (#38339),chenyang08056032,2026-09-20T14:40:55Z,https://github.com/sgl-project/sglang/commit/404dee10c040daa6e58d75dba98ae020d5f4acdd,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,8923f4d779b54ff8e0103ea80179311c6a3c3cb3,[Test] Fix optimistic prefill disaggregation test after mamba radix cache removal (#40469),Mohammad Miadh Angkad,2026-09-20T14:39:34Z,https://github.com/sgl-project/sglang/commit/8923f4d779b54ff8e0103ea80179311c6a3c3cb3,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,791c7850d0960fd768102f71e7d999b036bb75ba,[Diffusion] Enable shared RMSNorm dispatch for SenseNova-U1 (#39705),faceless void,2026-09-20T14:08:02Z,https://github.com/sgl-project/sglang/commit/791c7850d0960fd768102f71e7d999b036bb75ba,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,7b1c2ed0a423718492069a56db48bd451b5ec994,[rust-renderer] Standalone preprocessing (#36718),Sage,2026-09-20T14:03:12Z,https://github.com/sgl-project/sglang/commit/7b1c2ed0a423718492069a56db48bd451b5ec994,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,6880a4795533640f41ebb3db9e4ae0af5a371a1f,[diffusion] docs: simplify Qwen-Image 2.1 cookbook (#40455),Mick,2026-09-20T12:39:26Z,https://github.com/sgl-project/sglang/commit/6880a4795533640f41ebb3db9e4ae0af5a371a1f,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,c610c403990255e6ffe41d7314f6fb748a53085f,[sgl-router] refactor - config and organize CLI options (#39867),Kan Wu,2026-09-20T11:40:04Z,https://github.com/sgl-project/sglang/commit/c610c403990255e6ffe41d7314f6fb748a53085f,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,efa7be2091282e96318f0d9d22d9f78dde099848,[Simulator][Compatibility] Adapt to latest KV cache pool interfaces (#40418),Ruiyan Ma,2026-09-20T10:00:06Z,https://github.com/sgl-project/sglang/commit/efa7be2091282e96318f0d9d22d9f78dde099848,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,0024efa0de38794ee309ba10ab00ebb891a3d050,[CI] Derive registered-test kind from the registry call instead of the path (#40294),Liangsheng Yin,2026-09-20T09:01:22Z,https://github.com/sgl-project/sglang/commit/0024efa0de38794ee309ba10ab00ebb891a3d050,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,671630abf1b783cafcfc9277f7afdc3f56abc338,[sgl-router] refactor - main startup logic (#39861),Kan Wu,2026-09-20T08:55:34Z,https://github.com/sgl-project/sglang/commit/671630abf1b783cafcfc9277f7afdc3f56abc338,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,2a0cb2f04edbd85778f1fb8c26272c7f668d9c34,[Diffusion][MiniMax-H3] Add SM120 Sage compute for SubBlock sparse attention (#40116),HuangJi,2026-09-20T08:40:28Z,https://github.com/sgl-project/sglang/commit/2a0cb2f04edbd85778f1fb8c26272c7f668d9c34,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,414adef060f41977e3a4888cdb35cb0b1f4b8858,[CI] skip srt rust extension builds for diffusion-only PRs (#40293),Mick,2026-09-20T08:33:23Z,https://github.com/sgl-project/sglang/commit/414adef060f41977e3a4888cdb35cb0b1f4b8858,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,dc002c85fcc94b8b145207d6bfbd57d60a3113f5,[Test] Fix OOT DFlash hook test resolving the draft config over the network (#40427),Liangsheng Yin,2026-09-20T08:25:34Z,https://github.com/sgl-project/sglang/commit/dc002c85fcc94b8b145207d6bfbd57d60a3113f5,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,9f3d2759407f2e3b9c097b41f90ddac3a499beb5,[HiCache] Fix sparse hybrid transfer layer IDs (#37870),Shuwen Wang,2026-09-20T08:24:24Z,https://github.com/sgl-project/sglang/commit/9f3d2759407f2e3b9c097b41f90ddac3a499beb5,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,e54009240a84bf52eb7a21ec532ea49f1b9dd941,[AMD][DSV4] feat: enable DSpark with fp8 unified_kv on gfx950 (#38901),amd-danli103,2026-09-20T08:16:39Z,https://github.com/sgl-project/sglang/commit/e54009240a84bf52eb7a21ec532ea49f1b9dd941,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,a8a4d86be9f483fabd097350b06b6ae6e6905874,Remove swa and mamba radix cache (#40313),Ke Bao,2026-09-20T08:16:27Z,https://github.com/sgl-project/sglang/commit/a8a4d86be9f483fabd097350b06b6ae6e6905874,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,5c69e32abe013fa1b913022682a3104c79105f37,"[NPU] [DOC] fix typos, heading levels and terminology in NPU docs (#40402)",amote-i,2026-09-20T07:15:58Z,https://github.com/sgl-project/sglang/commit/5c69e32abe013fa1b913022682a3104c79105f37,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,f4c256354cc8a15d18b11f970f01a82d7394a715,[kimi k3][pd disagg] support pp prefill + dcp decode with dspark (#40045),Qiaolin Yu,2026-09-20T07:15:28Z,https://github.com/sgl-project/sglang/commit/f4c256354cc8a15d18b11f970f01a82d7394a715,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,22f02cc3399dcd59380fc546de8d3c89fba6fa3a,[Test] Fix scheduler fixtures after prefill burst counting (#40411),Mohammad Miadh Angkad,2026-09-20T07:08:04Z,https://github.com/sgl-project/sglang/commit/22f02cc3399dcd59380fc546de8d3c89fba6fa3a,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,99a44c88d4177f2e3b08bbccb49b33278bcc945a,Add out-of-tree DFlash extension points (#38740),Yuhan Chen,2026-09-20T06:54:46Z,https://github.com/sgl-project/sglang/commit/99a44c88d4177f2e3b08bbccb49b33278bcc945a,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,9f21fbc34b13f915b09a04268313459554fafee2,[GLM-5.3-Flash] Reduce KPool planning synchronization and overlap indexer preparation (#39695),Yuxuan Zhang,2026-09-20T06:51:17Z,https://github.com/sgl-project/sglang/commit/9f21fbc34b13f915b09a04268313459554fafee2,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,c8eb54c41da1d6b452e77469fda548547dd21b14,Fuse GLM-5.3-Flash KDA projections and prefill metadata (#39688),Yuxuan Zhang,2026-09-20T06:46:33Z,https://github.com/sgl-project/sglang/commit/c8eb54c41da1d6b452e77469fda548547dd21b14,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,c1a1eb5f66649e4f3422e899e3ba7d9c7b37892a,docs: sync LMSYS SGLang blog cards (#40276),sglang-bot,2026-09-20T06:35:20Z,https://github.com/sgl-project/sglang/commit/c1a1eb5f66649e4f3422e899e3ba7d9c7b37892a,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,2d216a11f8c2ed125e46de581ed255bc138fffe1,[Model] Serve DeepSeek-OCR-2 with its official 768px local-crop geometry (#38996),chaijiacheng888,2026-09-20T06:17:21Z,https://github.com/sgl-project/sglang/commit/2d216a11f8c2ed125e46de581ed255bc138fffe1,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,031bff5dd3f883f865a65283f8ce46eee4184983,[diffusion] chore: batch qwen-image 2.1 targets and document measured deployment recipes (#40408),Mick,2026-09-20T05:59:36Z,https://github.com/sgl-project/sglang/commit/031bff5dd3f883f865a65283f8ce46eee4184983,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
sgl-project/sglang,99d53fe0c2f5d3d0cff303e6b12bb071eba38a7c,[sgl-router] refactor - chat_completions() into modules (#39848),Kan Wu,2026-09-20T05:51:25Z,https://github.com/sgl-project/sglang/commit/99d53fe0c2f5d3d0cff303e6b12bb071eba38a7c,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,dd83b54611897a5f80f4df59e69756bd2fb4b8ab,Update linear attention code owner directory (#40389),Yuan Luo,2026-09-20T04:13:47Z,https://github.com/sgl-project/sglang/commit/dd83b54611897a5f80f4df59e69756bd2fb4b8ab,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,59dd2fc7343158567dbb5073596398c33890b7ec,[2/N] [Kernel] Fuse padding-preserving HiSparse slot translation (#39837),Sasha Sidorov,2026-09-20T04:04:03Z,https://github.com/sgl-project/sglang/commit/59dd2fc7343158567dbb5073596398c33890b7ec,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,df0dc44931433b8a3488fbd4c6489e08cdee8703,[Fix] Forward SWA prealloc reclaim through the DSV4 HiSparse allocator (#40354),Mohammad Miadh Angkad,2026-09-20T03:27:51Z,https://github.com/sgl-project/sglang/commit/df0dc44931433b8a3488fbd4c6489e08cdee8703,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,020703923dba90d531fe8ec472de720584b69f80,[PP + HiCache] Add PP Prefetch Tickets for eager cross-stage storage prefetch (#36700),huangtingwei,2026-09-20T03:19:31Z,https://github.com/sgl-project/sglang/commit/020703923dba90d531fe8ec472de720584b69f80,Read,G9,selected_diff,新接纳机制，详见信号
sgl-project/sglang,113f6f080eb8fcb5924b1ae252eb66282743be15,[PD] Enter the custom mem pool once when allocating DCP pack buffers (#40284),zijiexia,2026-09-20T02:34:58Z,https://github.com/sgl-project/sglang/commit/113f6f080eb8fcb5924b1ae252eb66282743be15,Observe,,title_triage,保留候选；未凭标题接受
sgl-project/sglang,d82d653f96830832096d51c43baffaaeb13819a8,Enable optimistic prefill for Mamba radix-cache models (#40184),Tri Dao,2026-09-20T02:28:11Z,https://github.com/sgl-project/sglang/commit/d82d653f96830832096d51c43baffaaeb13819a8,Observe,,title_triage,保留候选；未凭标题接受
verl-project/verl,8e03c039f9a70750490c93196b759b332fc029fd,[megatron] fix: preserve bucketed VLM THD lengths (#7948),yqin,2026-09-22T02:10:26Z,https://github.com/verl-project/verl/commit/8e03c039f9a70750490c93196b759b332fc029fd,Read,G3,selected_diff,新接纳机制，详见信号
verl-project/verl,ace775e87d8765bcdd114aac734ab71da5367a0f,"[trainer, rollout] fix: honor V1 standalone rollout memory budget (#7926)",Zupeng Wang,2026-09-22T01:54:39Z,https://github.com/verl-project/verl/commit/ace775e87d8765bcdd114aac734ab71da5367a0f,Observe,,title_triage,保留候选；未凭标题接受
verl-project/verl,fa8f14f88d18c92e5cfa5799fedf8e5774495542,[ci] fix: pin transformers==5.5.4 in e2e_sft_llm_ascend workflow (#7967),aass-79,2026-09-21T12:08:20Z,https://github.com/verl-project/verl/commit/fa8f14f88d18c92e5cfa5799fedf8e5774495542,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
verl-project/verl,3f9d4c0d32cc20c7ec31c8137e91bb5673ce9e5e,[rollout] chore: upgrade vllm==0.29.0/sglang==0.5.20 (#7973),Joel,2026-09-21T11:31:12Z,https://github.com/verl-project/verl/commit/3f9d4c0d32cc20c7ec31c8137e91bb5673ce9e5e,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
