repo,number,title,updated_at,base,draft,url,review_level,decision,reason
verl-project/verl,5835,"[doc,model] feat: Add Qwen3-235B NPU Long Sequence Optimizing Practice",2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5835,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5810,[trainer] fix: serialize numpy rollout metadata in rollout_data_dir dumps,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5810,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5805,[ray_trainer] fix: honor total_training_steps after resume in step mode,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5805,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5800,[trtllm] fix: sleep mode ignores gpu_memory_utilization causing OOM,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5800,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5799,[dataset] fix: keep video payload intact when filtering overlong prompts,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5799,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5785,[doc] feat: add model support matrix page,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5785,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5778,"[perf] feat: batch acquire/release RPCs, work-stealing scheduling, and empty cache dedup",2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5778,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5770,[trainer] feat: Add metric for zero advantage responses in RL training.,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5770,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5761,[model] fix: handle both tuple and object return types from Qwen3-VL visual encoder,2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5761,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5757,[rollout] feat: Support decoupled speculation with dynamic adjustment feature for rollout (WIP),2026-09-21T11:35:00Z,main,True,https://github.com/verl-project/verl/pull/5757,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,5691,"[docker] fix: add RUN pip install -e "".[trtllm]"" to trtllm Dockerfile",2026-09-21T11:35:00Z,main,False,https://github.com/verl-project/verl/pull/5691,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7058,"[BREAKING] [rollout, trainer, worker] feat: implement multiteacher fusenode opd",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/7058,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6990,"[vllm, rollout, perf]feat: add extra-prefix-cache for agentic system prefix rollout",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6990,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6987,[fully_async] fix: pre-compute total_training_steps before trainer init,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6987,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6940,"[rollout, vllm] feat: KV-cache-aware request load balancer",2026-09-21T11:34:59Z,main,True,https://github.com/verl-project/verl/pull/6940,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6920,"[trainer, fsdp, worker, algo, cfg, recipe] feat: add reverse-KL on-policy distillation with FSDP teacher",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6920,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6909,[algo] Add On Policy Self Distiation with e2e recipe,2026-09-21T11:34:59Z,main,True,https://github.com/verl-project/verl/pull/6909,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6874,"[trainer, rollout] feat: opt-in rollout-level dispatch for the V1 agent-loop trainer",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6874,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6870,"[fully_async, reward, docs] fix: skip reward function call when use_task_rewards=False",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6870,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6869,[megatron] fix: balanced sequence split in dynamic_cp_split_batch (#6786),2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6869,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6868,"[trainer, fully_async] feat: add streaming rollouter mode to the V1 PPO trainer",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6868,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6865,"[rollout, trainer, cfg] feat: per-request abort hooks and AbortableLLMServerClient",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6865,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6857,[sglang] fix seed collisions in deterministic GRPO rollouts,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6857,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6850,"[misc] feat: support fsspec (gs:// , s3://) sources in copy_to_local",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6850,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6845,[trainer] Fix process_validation_metrics crash on None-filled sparse reward keys,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6845,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6833,"[rollout, trainer, cfg] feat: privileged-context teacher scoring for OPSD",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6833,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6832,Enable Fused Kernels by Default for Memory Efficiency,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6832,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6822,test(distillation): add value-level CPU tests for forward_kl_topk OPD loss,2026-09-21T11:34:59Z,main,True,https://github.com/verl-project/verl/pull/6822,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6803,[algo] fix: remove dead code in GPG advantage estimator,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6803,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6800,"[rollout, algo] feat: add binary_kl (KPop) bidirectional KL rejection sampling",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6800,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6737,"[fsdp, veomni] fix: wire fused top-k distillation outputs",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6737,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6735,[training_utils] fix: cap micro-batch tokens at max_token_len,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6735,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6731,[algo] feat: add CPPO (position-weighted cumulative-prefix-divergence token mask),2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6731,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6713,[Draft]Support Megatron LoRA adapter export for rollout,2026-09-21T11:34:59Z,main,True,https://github.com/verl-project/verl/pull/6713,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6703,[mcore] fix: OOB IndexError in preprocess_thd_engine when FP8 …,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6703,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6689,"# [model, trainer, engine] feat: prefix-tree MAGI attention for verl SFT and RL (draft)",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6689,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6670,feat(rollout): conditionally enable tower connector LoRA for VLMs,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6670,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6666,"[vllm, checkpoint] feat: add rollout weight sync debug check",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6666,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6663,[ray] fix: add CPU resource check to prevent silent placement group scheduling deadlock,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6663,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6650,[reward] fix: restrict reward model router endpoints,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6650,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6611,feat: analytical auto-parallel for Megatron PPO (auto_parallelization + main_ppo),2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6611,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6610,feat: rack-aware placement search for Ray resource pools,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6610,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6585,[ci] test: add qwen3-30b-moe-r3 ascend nightly ci,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6585,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6578,[model] feat: add InternVL2_5，InternVL3，InternVL3_5 models support,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6578,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6565,[fully_async] fix: allow custom agent loop manager in fully async,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6565,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6564,"[training_utils,megatron] fix: keep rmpad logprob labels within sequence",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6564,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6558,[trainer] Improve one-step dataloader exhaustion error,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6558,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6538,[algo] fix: stabilize PPO policy-loss ratio computation,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6538,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6533,[rollout] feat: load-balance away from sticky sessions under imbalance,2026-09-21T11:34:59Z,main,True,https://github.com/verl-project/verl/pull/6533,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6529,[misc] fix: harden chat template prompt inference,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6529,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6519,"[fsdp, algo] no grad for entropy and kl if the loss coef is 0",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6519,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6497,[algo] fix: normalize GDPO advantages over responses,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6497,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6459,"[rollout, vllm] fix: avoid SIGSEGV on ROCm TP=1 by conditionally omitting distributed_executor_backend",2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6459,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6455,debug w4a4 trtllm rollout ipc,2026-09-21T11:34:59Z,main,True,https://github.com/verl-project/verl/pull/6455,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6452,[algo] fix rollout rejected rows in group advantages,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6452,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6441,[1/n][trainer] feat: DPO dataset and collator,2026-09-21T11:34:59Z,main,False,https://github.com/verl-project/verl/pull/6441,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7449,[trainer] fix: make the multi-trajectory padding row survive THD context parallel,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7449,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7281,"[trainer, perf] refactor: avoid scalar tensor dispatch in batch balancing",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7281,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7231," [hardware, vllm, trainer] feat: add GRPO RL training support with TorchTitan actor and vLLM rollout on TPU                       ",2026-09-21T11:34:58Z,main,True,https://github.com/verl-project/verl/pull/7231,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7217,fix(agent_loop): propagate validation metadata to async rewards,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7217,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7215,"[BREAKING][fsdp, trainer] fix: apply selective weight decay",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7215,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7212," [doc, hardware, worker, trainer] feat: add SFT support for TPU using TorchTitan engine ",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7212,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7186,  [rollout] feat: support MXFP8 rollout quantization,2026-09-21T11:34:58Z,main,True,https://github.com/verl-project/verl/pull/7186,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7182,[fsdp] fix: make ref model CPUOffload configurable instead of hardcoded,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7182,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7170,[rollout] fix: fail fast on invalid replica topologies,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7170,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7160,"[ray, single_controller] fix: sort placement groups by numeric IP so rank order follows node order",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7160,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7151,"[reward, rollout] fix: align sparse reward_extra_info across batch paths",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7151,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7150,[algo] fix: dense group ids in as_torch_index and RLOO vectorized parity,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7150,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7137,"[model] Pass explicit cu_seqlens through the Ulysses FA-varlen path, eliminating position_ids dependency",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7137,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7132,[platform] fix: quiet CPU-only Ray worker warnings,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7132,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7131,[gemma4] Support attn_implementation=flash_attention_2 (global layers fall back to SDPA),2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7131,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7129,[docker] feat: support community CI image building,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7129,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7108,"[ckpt, sglang, megatron] feat: P2P checkpoint engine for trainer-to-rollout weight sync via Mooncake RDMA",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7108,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7105,[perf] feat: mstx profiler support schedule to mini batch,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7105,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7102,[trainer] feat: add V1 trainer support for the RemoteBackend plugin abstraction,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7102,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7098,[utils] Remove hardware dispatch from attention padding helpers,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7098,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7097,"[training_utils, perf] feat: reuse jagged rows across dynamic batches",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7097,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7096,"[worker, perf] feat: defer scalar metric materialization",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7096,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7089,"[megatron, model, doc] fix: improve Megatron-Bridge ImportError guidance and Dockerfile smoke",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7089,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7086,"[vllm, rollout, worker] fix: refresh Ascend MoE comm state after L2 wake to fix ep+sleep level2 precision issue",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7086,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7079,[trainer] fix: support linked-list speculative metrics,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7079,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7070,"[rollout, vllm] fix: strip .base_layer suffix from param names in vLLM weight update",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7070,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7068,"[ckpt, model] fix: prevent key corruption during HuggingFace export",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7068,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7063,[reward] feat: expose valid_response_length and max_resp_len in extra_info,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7063,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7062,[fsdp] fix: remove CPU offloading in collect_lora_params,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7062,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7045,[checkpoint_engine] fail fast on hung first NCCL group init (#6967),2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7045,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7043,[data] feat: auto-download TinyLLaVA-Video-R1 dataset when --data_dir is not given,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7043,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7033,[misc] handle flash attention 3.0 with recent transformers version (>= 4.56.0),2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7033,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7022,"[algo, doc] feat: add UP-GRPO unbounded positive asymmetric policy loss",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7022,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7021,[trainer] feat: queue TransferQueue agent batches,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7021,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7019,[rollout] fix: accept dataset output fields in agent loop,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7019,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7013,"[trainer, ckpt] fix: persist adaptive KL controller state across checkpoint resume",2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7013,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7010,[fully_async] fix: release state lock while waiting for rollout capacity,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7010,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7000,[single_controller] fix: remove transfer queue and restore RayPPOTrainer,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/7000,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6992,"[fsdp, vllm, doc] feat: add experimental W4A8 QAT simulation",2026-09-21T11:34:58Z,main,True,https://github.com/verl-project/verl/pull/6992,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6986,[algo] feat: add TOPR (Tapered Off-Policy REINFORCE) policy loss,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/6986,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6944,[perf] fix: correct Qwen-VL head_dim consistency and merger token count (#6903),2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/6944,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6917,[trainer] fix: gracefully finalize tracking and dataloader workers at fit() exits,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/6917,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,6888,[data] fix: make overlong prompt filter picklable,2026-09-21T11:34:58Z,main,False,https://github.com/verl-project/verl/pull/6888,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7483,[vllm] feat: Support LoRA for DeepSeek V4 & GLM5.3 Flash,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7483,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7475,[fsdp] fix: keep FSDP2 training alive on torch releases that mis-read _unsharded_param,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7475,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7440,[reward] fix: keep boxed answers within the documented length budget,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7440,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7439,fix(kernel): stabilize fused entropy for negative logits,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7439,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7435,[rollout] feat: re-evaluate sticky sessions against replica load,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7435,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7432,[ckpt] feat: add NCCL M2N Reshard layout primitives,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7432,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7431,[ci] test: reintegrate stable FSDP2 rmpad test,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7431,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7426,"[cfg, ckpt] fix: expose every CheckpointConfig field in the trainer YAMLs",2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7426,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7421,[model] fix: DSA for mcore >= 0.16.2: route x/qr kwargs and add PyTorch WHT fa…,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7421,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7420,Working async megatron large models,2026-09-21T11:34:57Z,main,True,https://github.com/verl-project/verl/pull/7420,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7415,"[rollout, trainer] feat: add pluggable rollout data backends",2026-09-21T11:34:57Z,main,True,https://github.com/verl-project/verl/pull/7415,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7402,"[ckpt, trainer] fix: resume SFT after epoch checkpoints",2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7402,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7400,[data] fix: avoid retaining image bytes after decoding,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7400,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7399,"[reward, cfg] fix: remove invalid super().__post_init__() in RewardManagerConfig",2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7399,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7396,"[ckpt, fsdp] fix: enforce max-one SFT retention after restart",2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7396,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7392,[ci] feat: add wheelnext variant wheel build and release workflow for ascend npu,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7392,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7390,"[fsdp, trainer] feat: support WSD LR scheduling",2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7390,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7388,[misc] fix: missing `save_lora_only` in actor checkpoint YAML,2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7388,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
verl-project/verl,7382,"[rollout, vllm, sglang] fix: fail fast when a rollout server actor is unschedulable",2026-09-21T11:34:57Z,main,False,https://github.com/verl-project/verl/pull/7382,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
