repo,id,event_at_utc,month_asia_shanghai,title,author,branch_or_target,merge_or_commit_sha,url,previous_url_or_sha_match
sgl-project/sglang,30492,2026-07-09T09:09:40Z,2026-07,[refactor] Adopt get_parallel() everywhere and close out the parallel wrapper surface,ch-wan,main,e703f9e566a64fcd7fd7a525579fcc335fd8940a,https://github.com/sgl-project/sglang/pull/30492,false
sgl-project/sglang,30491,2026-07-09T09:09:22Z,2026-07,[refactor] Split the DP gathered-buffer state between flags.dp and ctx.forward,ch-wan,main,06eb1b1838db20ba6c38d0fcb1d1ef7869875e68,https://github.com/sgl-project/sglang/pull/30491,false
sgl-project/sglang,30490,2026-07-09T09:09:03Z,2026-07,[refactor] Add the per-forward flags tier: ctx.forward,ch-wan,main,fef2128e190953e2d27ce5cd1d17e8576aae8f01,https://github.com/sgl-project/sglang/pull/30490,false
sgl-project/sglang,30489,2026-07-09T09:08:36Z,2026-07,[refactor] Move the EP dispatcher and fusion-workspace manager state onto ctx.resources,ch-wan,main,65b14881c5a6d308f00958a3095dea172e7cf47b,https://github.com/sgl-project/sglang/pull/30489,false
sgl-project/sglang,30615,2026-07-09T09:06:05Z,2026-07,[Bench] Add fixed-prompt mode and per-request spec accept length metrics,hnyls2002,main,bc5d376c2cf1a18c172dd752da5fbf51ad6a814f,https://github.com/sgl-project/sglang/pull/30615,false
sgl-project/sglang,30557,2026-07-09T08:30:52Z,2026-07,[AMD] Fix AITER custom all-gather CUDA-graph capture crash under torch_memory_saver,JessicaJiang-123,main,bd7e54d7379e437cf5f027382d6ca214e046626b,https://github.com/sgl-project/sglang/pull/30557,false
sgl-project/sglang,28534,2026-07-09T08:22:38Z,2026-07,[AMD] Enable JIT staged HiCache write-back and fix CPU-index crash,AMD-yanfeiwang,main,d74619b37337753ed9f0ec9c51c5f010c59c63ea,https://github.com/sgl-project/sglang/pull/28534,false
sgl-project/sglang,30602,2026-07-09T07:44:43Z,2026-07,[Fix] Prevent silent VLM server crash when /dev/shm is exhausted during multimodal feature transport,hnyls2002,main,61602b95fbf43e2cbd26c55529d976f4e73b62a0,https://github.com/sgl-project/sglang/pull/30602,false
sgl-project/sglang,25372,2026-07-09T07:33:02Z,2026-07,[PDD] Add true request retraction for PDD,MrAta,main,866ae6848fe83ef3716effc76126699179b39661,https://github.com/sgl-project/sglang/pull/25372,false
sgl-project/sglang,30146,2026-07-09T07:28:54Z,2026-07,Disable multi-threaded load by default when prefetch is on,mmangkad,main,666a09fe2a8c40ccd2d0505ec210ff01194ac1ec,https://github.com/sgl-project/sglang/pull/30146,false
sgl-project/sglang,30606,2026-07-09T07:04:44Z,2026-07,[Fix] Serialize FanOutCommunicator queueing calls with a FIFO-fair asyncio.Lock,hnyls2002,main,64e2a73c806ab3d01c74adb39f5b44127f6a92b0,https://github.com/sgl-project/sglang/pull/30606,false
sgl-project/sglang,30608,2026-07-09T06:41:48Z,2026-07,[misc] Add unit test admission criteria to agent rules,hnyls2002,main,9e4483d725544bd66792014367e9a2d65e7b5de6,https://github.com/sgl-project/sglang/pull/30608,false
sgl-project/sglang,30597,2026-07-09T06:36:45Z,2026-07,fix arm test_norm.py error,mingfeima,main,fdf6c70e3a86f111ae167f7d5b12cdda15b4ce25,https://github.com/sgl-project/sglang/pull/30597,false
sgl-project/sglang,30586,2026-07-09T06:19:17Z,2026-07,Move breakable CUDA graph back into model_executor/runner_backend_utils,Oasis-Git,main,0562ccb1a89559d3a40fb09f725cb92ca2cae8b0,https://github.com/sgl-project/sglang/pull/30586,false
sgl-project/sglang,30577,2026-07-09T03:28:29Z,2026-07,[NPU] [DOC] fix model name error on Ascend NPU,amote-i,main,69ddbf9ef65cc39a7cbee2fe0dfcff3cd1c7546b,https://github.com/sgl-project/sglang/pull/30577,false
sgl-project/sglang,30366,2026-07-09T03:06:48Z,2026-07,[RL] Add /pull_weights: engine-side pull of published weights into a host-local checkpoint (sglang-miles),nanjiangwill,sglang-miles,51514f64f757082c22f34e33b41a2e328702017b,https://github.com/sgl-project/sglang/pull/30366,false
sgl-project/sglang,30249,2026-07-08T12:12:53Z,2026-07,[mem_cache][6/N] refactor: move MHA host-pool into pool_host/mha.py,alphabetc1,main,108a183f6bdd2035e649f6812c17ddb3193ebd65,https://github.com/sgl-project/sglang/pull/30249,false
sgl-project/sglang,28926,2026-07-09T02:24:06Z,2026-07,[diffusion]: enable RL rollout path for LTX-2.3 post-training,niehen6174,main,395a2201e40352eb65b87d3b7186e53c00d800a4,https://github.com/sgl-project/sglang/pull/28926,false
sgl-project/sglang,30579,2026-07-09T01:41:40Z,2026-07,[Tiny] Fix docstring in CP abstractions,Fridge003,main,2b3d9ad3752eb7a20370c91a02beda7bcc073165,https://github.com/sgl-project/sglang/pull/30579,false
sgl-project/sglang,29480,2026-07-09T01:23:30Z,2026-07,[NPU] Add extra topk_weights input in deepep ll dispatch,cen121212,main,0ffed946f2028502928ad3ca4f5e3ce0def5b6bb,https://github.com/sgl-project/sglang/pull/29480,false
sgl-project/sglang,30307,2026-07-09T01:09:05Z,2026-07,[AMD] add dedicated jit-kernel-benchmark-test-amd stage + register portable JIT benches,michaelzhang-ai,main,cf8f1df6e84528856e3e28f4b16fc1de66eccb8b,https://github.com/sgl-project/sglang/pull/30307,false
sgl-project/sglang,26052,2026-07-08T23:47:36Z,2026-07,Move template manager files under parser; update CODEOWNERS,JustinTong0323,main,074bb928f09c6e044b98b93c7b8aef48032d013d,https://github.com/sgl-project/sglang/pull/26052,false
sgl-project/sglang,30483,2026-07-08T23:39:11Z,2026-07,Enhance mechanical refactor proof construction and verification skill,fzyzcjy,main,bc607ff650ddcf359e2a86fca7dd48524394868b,https://github.com/sgl-project/sglang/pull/30483,false
sgl-project/sglang,30566,2026-07-08T23:34:51Z,2026-07,[Cherry-pick to release/v0.5.15] ci(nightly): add force_baseline_update dispatch input for precision job (#30495),Kangyan-Zhou,release/v0.5.15,9eb20fb43798ad56cbb652d40d47799cccf341b2,https://github.com/sgl-project/sglang/pull/30566,false
sgl-project/sglang,28978,2026-07-08T23:32:03Z,2026-07,Enhance large class styles and code styles,fzyzcjy,main,6af1d5ff2d2296d1b930f9491f70b9390c24b3f5,https://github.com/sgl-project/sglang/pull/28978,false
sgl-project/sglang,30495,2026-07-08T23:27:42Z,2026-07,ci(nightly): add force_baseline_update dispatch input for precision job,JustinTong0323,main,937734d3ede9d16821d9f4e085e21b6ef451fe17,https://github.com/sgl-project/sglang/pull/30495,false
sgl-project/sglang,30499,2026-07-08T23:26:38Z,2026-07,[lora] Support GDN in_proj_ba adapters for Qwen3.5,yushengsu-thu,sglang-miles,2fdb6557fcd38b7eb6986d2e33695e4fc1044864,https://github.com/sgl-project/sglang/pull/30499,false
sgl-project/sglang,30265,2026-07-08T21:57:11Z,2026-07,[AMD] Fix GLM-5.2 MTP Quark excludes,wangjiaxin99,main,07ef650ef7b066f8bab81d531acb1edc8231902d,https://github.com/sgl-project/sglang/pull/30265,false
sgl-project/sglang,30563,2026-07-08T23:07:09Z,2026-07,[CI] Move piecewise CUDA graph (pcg) tests to nightly,ch-wan,main,cc13e2eae75d9725f3176e26a83e011f05fecdd0,https://github.com/sgl-project/sglang/pull/30563,false
sgl-project/sglang,30471,2026-07-08T22:29:53Z,2026-07,[misc] Add CI-only guards for the FutureMap seq_lens relay,hnyls2002,main,8f9307736ac3a569cb2cec7004c74de79001fa7c,https://github.com/sgl-project/sglang/pull/30471,false
sgl-project/sglang,30409,2026-07-08T22:08:23Z,2026-07,Make CUDA graph disabling PD-role-aware (prefill/decode),cctry,main,096551eed649c21a273d816ecf51ceef346ee9d0,https://github.com/sgl-project/sglang/pull/30409,false
sgl-project/sglang,30440,2026-07-08T21:53:57Z,2026-07,feat(grpc): support disaggregated generation requests,connorcarpenter15,main,cc7d6659fd68694797892d0d863b2549a5b61b69,https://github.com/sgl-project/sglang/pull/30440,false
sgl-project/sglang,30446,2026-07-08T21:04:24Z,2026-07,"[AMD] Register 2 CPU-bound 1-GPU tests (phase_checker, scripted_runtime_core) for AMD PR CI",michaelzhang-ai,main,c55190a63838957822da7483cad5df8f03ab0083,https://github.com/sgl-project/sglang/pull/30446,false
sgl-project/sglang,30212,2026-07-08T20:38:17Z,2026-07,[AMD] Register 3 ROCm-portable JIT kernel tests for AMD CI,michaelzhang-ai,main,47a6dfd708b5587b7ba487f46150fb029b970634,https://github.com/sgl-project/sglang/pull/30212,false
sgl-project/sglang,30435,2026-07-08T20:43:10Z,2026-07,[Fix] Chain the seq_lens publish event records so prebuilt seeding keeps the forward fence,hnyls2002,main,10e7f2925f09e3f70bf2d582a387cba432706025,https://github.com/sgl-project/sglang/pull/30435,false
sgl-project/sglang,30559,2026-07-08T19:23:07Z,2026-07,[Cherry-pick to release/v0.5.15] [DSA] Fix IMA in fused top-k v2: write all output slots on tie overflow (#30512),Kangyan-Zhou,release/v0.5.15,b254b0e04d1464364bf5a9d4b02c3ba45122a4ca,https://github.com/sgl-project/sglang/pull/30559,false
sgl-project/sglang,30463,2026-07-08T19:19:44Z,2026-07,[Bugfix] Map reasoning_effort=low to Nemotron-3 Super low_effort + warn on unsupported levels,JustinTong0323,main,45019b56ce0804f734f7361e182226c0e5445765,https://github.com/sgl-project/sglang/pull/30463,false
sgl-project/sglang,30512,2026-07-08T11:49:27Z,2026-07,[DSA] Fix IMA in fused top-k v2: write all output slots on tie overflow,Jiminator,main,4c5fe42be4c93a77dcf9d1d9a6e1381171fb2f29,https://github.com/sgl-project/sglang/pull/30512,false
sgl-project/sglang,29275,2026-07-08T17:55:09Z,2026-07,Fix gfx95 bpreshuffle FP8 activation scale layout,hdt98,main,8d2b66fd9071f29434f5f0a149be1f6829907c2f,https://github.com/sgl-project/sglang/pull/29275,false
sgl-project/sglang,30534,2026-07-08T16:31:00Z,2026-07,[AMD] Temporarily reduce AMD scheduled test frequency to save resource,yctseng0211,main,fc378f843e259bf8d7a3e922f6291148214dd5e2,https://github.com/sgl-project/sglang/pull/30534,false
sgl-project/sglang,30323,2026-07-08T15:43:46Z,2026-07,Use FP32 logits in MoEGate fallbacks,mmangkad,main,04e4fadff3108cd042b6a0cbce8e4c72cfdcc378,https://github.com/sgl-project/sglang/pull/30323,false
sgl-project/sglang,30387,2026-07-08T13:23:26Z,2026-07,Fix zero expert routed ids for MoE backends,BBuf,main,b8ca06fdad415238959593be5c4ec45e234e04d4,https://github.com/sgl-project/sglang/pull/30387,false
sgl-project/sglang,30518,2026-07-08T11:06:44Z,2026-07,[diffusion] rename for lingbot world v2,IPostYellow,main,3d96bb97211f7f74fc08c38c124354c404f67abe,https://github.com/sgl-project/sglang/pull/30518,false
sgl-project/sglang,30504,2026-07-08T09:35:07Z,2026-07,[NPU] [DOC] Remove unsupported options of features on Ascend NPU,amote-i,main,042228a1951b2e45e55a0807b5ab5823b1863ea3,https://github.com/sgl-project/sglang/pull/30504,false
sgl-project/sglang,28658,2026-07-08T09:34:21Z,2026-07,[AMD] Fuse shared-expert sigmoid + bf16->fp32 cast into the MoE append kernel (3 kernels -> 1),yichiche,main,96368a5f77bccd6f3560366dcefe809b48731595,https://github.com/sgl-project/sglang/pull/28658,false
sgl-project/sglang,30415,2026-07-07T23:42:51Z,2026-07,Enable RDNA3/4 (gfx1100/gfx1201) for ROCm kernels,nemanjaudovic,amd_march,56476a34c80f6233ba69518c49b3764424614c50,https://github.com/sgl-project/sglang/pull/30415,false
sgl-project/sglang,30496,2026-07-08T07:41:22Z,2026-07,[AMD] Gate stage-c on stage-b-test-1-gpu-large-amd,yctseng0211,main,669b4bc72b052ec9389b34fe755b237c9795ae1d,https://github.com/sgl-project/sglang/pull/30496,false
sgl-project/sglang,29218,2026-07-08T02:52:14Z,2026-07,[Spec] DFlash: support pure-MLA targets with an fp8 KV cache (Kimi-K2.x-NVFP4),thanhhao98,main,7bc343470f2973ebfc1106c18ecfa6f40d7c8eeb,https://github.com/sgl-project/sglang/pull/29218,false
sgl-project/sglang,30472,2026-07-08T06:48:36Z,2026-07,"Revert ""Increase the KV cache pool when using indexShare by 15% (#30310)""",mmangkad,main,fda87173ab62765e8393cdd88a0ea44c61320a53,https://github.com/sgl-project/sglang/pull/30472,false
sgl-project/sglang,27436,2026-07-08T06:45:48Z,2026-07,[diffusion] Enable breakable CUDA graph (BCG) for diffusion DiTs,BBuf,main,33c3dfd7e026410344c96b1b8bb0d9545ad77441,https://github.com/sgl-project/sglang/pull/27436,false
sgl-project/sglang,29834,2026-07-08T06:06:38Z,2026-07,Fix scheduler crash on prefill-unreachable decode abort,amote-i,main,c9303a08daea4300d17fee6ea6564b1c961673ee,https://github.com/sgl-project/sglang/pull/29834,false
sgl-project/sglang,30290,2026-07-07T21:44:45Z,2026-07,[AMD] Register 5 CI-verified 1-GPU kernel/attention unit tests for AMD PR CI,michaelzhang-ai,main,090efa27a239a508138039e2a568035097fe5dc5,https://github.com/sgl-project/sglang/pull/30290,false
sgl-project/sglang,30207,2026-07-07T21:46:23Z,2026-07,[AMD] Register 2 hardware-agnostic 1-GPU PR tests for AMD CI,michaelzhang-ai,main,60f502a4fd28bc11ff8be8dbf5cfa09cb0205978,https://github.com/sgl-project/sglang/pull/30207,false
sgl-project/sglang,30347,2026-07-08T04:29:28Z,2026-07,[refactor] Collect MoE and DP-attention runtime state into typed flag groups,ch-wan,main,b7cca0bf8fa921d7ed44fb2aa3bcd32e2eb16cd5,https://github.com/sgl-project/sglang/pull/30347,false
sgl-project/sglang,30348,2026-07-08T04:30:11Z,2026-07,"[refactor] ctx.resources: named slots, stream leases, and workspace buffer leases",ch-wan,main,7709a1f358d4178effce4e39e5b9c27ddc25441c,https://github.com/sgl-project/sglang/pull/30348,false
sgl-project/sglang,30346,2026-07-08T04:28:35Z,2026-07,[refactor] Read resolved config from server_args fields; retire the flags mirror tier,ch-wan,main,be32c575983a52ba7c536538ede0d4c567f5d5c7,https://github.com/sgl-project/sglang/pull/30346,false
sgl-project/sglang,30299,2026-07-08T04:26:56Z,2026-07,[refactor] Move model-capability adjustments into the resolution pipeline,ch-wan,main,b14f7b4f755c7781851df73dd71d6f9295dd6fd0,https://github.com/sgl-project/sglang/pull/30299,false
sgl-project/sglang,30006,2026-07-08T04:11:59Z,2026-07,Fix prefill CUDA graph disabled for deeply-nested multimodal models,rahulvijayaraghavan,main,d4963f5c55e5c6b1d9045ad3174473362dbb499e,https://github.com/sgl-project/sglang/pull/30006,false
sgl-project/sglang,30310,2026-07-08T03:59:14Z,2026-07,Increase the KV cache pool when using indexShare by 15%,b8zhong,main,455ab36eebee1eb09769f2779d8d01d1ac6577f3,https://github.com/sgl-project/sglang/pull/30310,false
sgl-project/sglang,30465,2026-07-08T03:22:04Z,2026-07,[Cherry-pick to release/v0.5.15] Fix FA3 prefill CP NaNs (#30439),Kangyan-Zhou,release/v0.5.15,e3eb61c375602f3f42db8c850f429372bf554bd9,https://github.com/sgl-project/sglang/pull/30465,false
sgl-project/sglang,30439,2026-07-08T03:16:09Z,2026-07,Fix FA3 prefill CP NaNs,Fridge003,main,fa278a762cbe270bc2ba040860d7968ee6d51b94,https://github.com/sgl-project/sglang/pull/30439,false
sgl-project/sglang,29925,2026-07-08T02:56:32Z,2026-07,ci: make multi-GPU jit test hangs attributable from the CI log,alisonshao,main,f3c3eea6083cd2842b48f2f23cde87e36eb8ad90,https://github.com/sgl-project/sglang/pull/29925,false
sgl-project/sglang,30361,2026-07-08T02:42:51Z,2026-07,[diffusion] support LingBot-World 2.0,IPostYellow,main,db40fd83d2b91298a2f1138c05a356463a7cf3f7,https://github.com/sgl-project/sglang/pull/30361,false
sgl-project/sglang,29777,2026-07-08T02:39:01Z,2026-07,[diffusion] Support SP for Krea-2,AgainstEntropy,main,68901ba38796a6547ec768dd0af9bbbadd310985,https://github.com/sgl-project/sglang/pull/29777,false
sgl-project/sglang,30386,2026-07-08T01:27:50Z,2026-07,[AMD] Run MI355X disaggregation Nightly Test with runtime checkout code mechanism,yctseng0211,main,9bf122a45588263d8df050bd223f62808afab5fb,https://github.com/sgl-project/sglang/pull/30386,false
sgl-project/sglang,29716,2026-07-08T01:21:47Z,2026-07,feat(mem_cache): add client-side metadata cache for HiCacheFile storage,tyuchn,main,9f5948c39149607f0dfd26aed37231c5ca7c0132,https://github.com/sgl-project/sglang/pull/29716,false
sgl-project/sglang,30426,2026-07-08T01:17:53Z,2026-07,[Tiny] Fix Import Error for Pure TP config with flashinfer_mxfp4,Oasis-Git,main,49109d42677d98f2ad19ec815cf05c9cc3448bc3,https://github.com/sgl-project/sglang/pull/30426,false
sgl-project/sglang,29742,2026-07-08T01:08:33Z,2026-07,[diffusion] Fix Z-Image accuracy,qimcis,main,fa185ed84d43f2015dce7a71ed1ae73038e071e5,https://github.com/sgl-project/sglang/pull/29742,false
sgl-project/sglang,30449,2026-07-08T00:43:52Z,2026-07,[Cherry-pick to release/v0.5.15] [DSV4] perf: Make FP8 quant output tensor contiguous (#27926),Kangyan-Zhou,release/v0.5.15,bcd19c2c63c77553d19fd0c03da3e642542e5541,https://github.com/sgl-project/sglang/pull/30449,false
sgl-project/sglang,27926,2026-07-08T00:41:00Z,2026-07,[DSV4] perf: Make FP8 quant output tensor contiguous,mattteochen,main,d7dcdf3efd2c4e9b15d3f0a8040ccc83a9b1f493,https://github.com/sgl-project/sglang/pull/27926,false
sgl-project/sglang,30374,2026-07-07T21:43:06Z,2026-07,[AMD] Fix DeepSeekV4 server cutlass error,At1a8,main,40a68521c9c325cf2757c05e7a476ad4e54f8038,https://github.com/sgl-project/sglang/pull/30374,false
sgl-project/sglang,30309,2026-07-07T23:02:59Z,2026-07,[AMD] ci: run multimodal_gen unit suite on AMD,michaelzhang-ai,main,b3632494235a22351e5b3185e3e1673b4937ab96,https://github.com/sgl-project/sglang/pull/30309,false
sgl-project/sglang,30436,2026-07-07T22:54:04Z,2026-07,[Cherry-pick to release/v0.5.15] [DeepSeek-V4] Enable non-paged indexer by default for large prefill chunks (#30140),Kangyan-Zhou,release/v0.5.15,583e19d221249ae63e64055fdef8622039c36763,https://github.com/sgl-project/sglang/pull/30436,false
sgl-project/sglang,29404,2026-07-07T22:14:37Z,2026-07,Add DeepReinforce Ornith-1.0 to cookbook,averyjones4,main,631213c3bf54c23d12171876c7547d254f672301,https://github.com/sgl-project/sglang/pull/29404,false
sgl-project/sglang,23508,2026-07-07T21:57:26Z,2026-07,[gRPC] Native server: launcher + HTTP + server args wiring (3/4),alexnails,main,3d2e7cc6019da2aa0d5b1d0b2cf7bf30fe850dc6,https://github.com/sgl-project/sglang/pull/23508,false
sgl-project/sglang,30303,2026-07-07T21:50:24Z,2026-07,[spec decoding] support rejection sampling in multi layer eagle,Qiaolin-Yu,main,801571e949a2c58f79d9eee149cca6b648e4a060,https://github.com/sgl-project/sglang/pull/30303,false
sgl-project/sglang,30427,2026-07-07T20:50:54Z,2026-07,[Cherry-pick to release/v0.5.15] [DSA] Re-enable fused top-k v2 for MTP: clamp padded-row seq_lens to >= 0 (#30378),Kangyan-Zhou,release/v0.5.15,7fc1adf7bccca8fa39694aaa25835ae87730ca90,https://github.com/sgl-project/sglang/pull/30427,false
sgl-project/sglang,30378,2026-07-07T20:44:01Z,2026-07,[DSA] Re-enable fused top-k v2 for MTP: clamp padded-row seq_lens to >= 0,DarkSharpness,main,bbc537035aa6d91f3c9935b0b01f02f614fcf4f1,https://github.com/sgl-project/sglang/pull/30378,false
sgl-project/sglang,30421,2026-07-07T20:34:34Z,2026-07,[sglang-miles] Fix stale _attn_sink_local cache after RL weight updates,yueming-yuan,sglang-miles,f20f6de2b3d8cce75242875a8c05a064ef48e14c,https://github.com/sgl-project/sglang/pull/30421,false
sgl-project/sglang,30425,2026-07-07T20:25:07Z,2026-07,[Cherry-pick to release/v0.5.15] [Cherry pick to release/v0.5.15] Fix NVILA weight loading (#30400),Kangyan-Zhou,release/v0.5.15,0c4b1d2400bd9f6dfce02743faedb50fb4a5ab8d,https://github.com/sgl-project/sglang/pull/30425,false
sgl-project/sglang,30424,2026-07-07T20:22:34Z,2026-07,[Cherry-pick to release/v0.5.15] [Cherry pick to release/v0.5.15] Fix NVFP4 online quantization (#30397),Kangyan-Zhou,release/v0.5.15,3f818f7d37a216bc0f3cbc480c23dfe0854c44cd,https://github.com/sgl-project/sglang/pull/30424,false
sgl-project/sglang,30400,2026-07-07T20:21:56Z,2026-07,[Cherry pick to release/v0.5.15] Fix NVILA weight loading,b8zhong,main,6875df33787312de96f5ad98b2df0493074bf03e,https://github.com/sgl-project/sglang/pull/30400,false
sgl-project/sglang,30397,2026-07-07T20:20:37Z,2026-07,[Cherry pick to release/v0.5.15] Fix NVFP4 online quantization,b8zhong,main,e2ea7aafadaf02f3124051ddd79e64271e43b59e,https://github.com/sgl-project/sglang/pull/30397,false
sgl-project/sglang,30395,2026-07-07T19:30:48Z,2026-07,docs: sync LMSYS SGLang blog cards,sglang-bot,main,d88644b430e2e4ed1696ef5be1553bd0eeeb0ce4,https://github.com/sgl-project/sglang/pull/30395,false
sgl-project/sglang,30308,2026-07-07T19:10:06Z,2026-07,"docs(install): add nightly install + docker tag guidance, and auto-bump version on release tag",zijiexia,main,0bf7ddb4814d8acb06b0320636e5721118ef366e,https://github.com/sgl-project/sglang/pull/30308,false
sgl-project/sglang,30320,2026-07-07T18:48:14Z,2026-07,[Doc] Add LongCat 2.0 FP8 cookbook,BBuf,main,ead1e490b5dce7af54875580c174f32f0fea135b,https://github.com/sgl-project/sglang/pull/30320,false
sgl-project/sglang,30088,2026-07-04T03:50:37Z,2026-07,[DSA] Disable indexer fusion by default to restore DeepSeek-V3.2 accuracy,ch-wan,main,40283045799e4199b5ba829eed57aee0368f2743,https://github.com/sgl-project/sglang/pull/30088,false
sgl-project/sglang,30150,2026-07-07T15:10:53Z,2026-07,[diffusion][cache-dit] add dual-transformer Cache-DiT adapter specs,Jzz1943,main,11cea29c90a91a2ea6f160ccffec6c18c3586eb9,https://github.com/sgl-project/sglang/pull/30150,false
sgl-project/sglang,30275,2026-07-07T11:51:13Z,2026-07,[Model] Support LongCat 2.0 FP8,BBuf,main,e339c83f82e477010e15cc5c35b9d623ee931b83,https://github.com/sgl-project/sglang/pull/30275,false
sgl-project/sglang,30370,2026-07-07T11:03:44Z,2026-07,[NPU] [DOC] Update features and mainstream models on ascend npu,amote-i,main,cfd3fdc54f671cb79629915788936e2492dd97a3,https://github.com/sgl-project/sglang/pull/30370,false
sgl-project/sglang,30384,2026-07-07T10:37:43Z,2026-07,Fix DSA top-k v2 test metadata,mmangkad,mmangkad/dsv4-deepgemm-unflatten-nextn-sm100,853c572e367a8c951deda02c6cc9ebc25a17bb4e,https://github.com/sgl-project/sglang/pull/30384,false
sgl-project/sglang,29472,2026-07-02T03:37:05Z,2026-07,[KDA] Add FlashKDA prefill backend for safe-gate KDA linear attention,yuan-luo,main,eb23f9a86b50cf0bb8ef6719cccebb1c84b4f825,https://github.com/sgl-project/sglang/pull/29472,false
sgl-project/sglang,30372,2026-07-07T08:58:46Z,2026-07,[fix] Fix two trunk test regressions due to flexkv change (#29701),Jialin,main,7fdc1cef177a994e342aa5cb67d6bdf61559659c,https://github.com/sgl-project/sglang/pull/30372,false
sgl-project/sglang,25220,2026-07-07T06:34:08Z,2026-07,Cute-DSL FP8 MQA logits ,b8zhong,main,fefc1743a9ce350bbdb09ff588218011ef188a18,https://github.com/sgl-project/sglang/pull/25220,false
sgl-project/sglang,30313,2026-07-07T07:33:05Z,2026-07,[AMD] Cap DSV4 Flash max_total_num_tokens,bingxche,main,dabd4cfcfd349eb8c3c3a15210fd74978335a812,https://github.com/sgl-project/sglang/pull/30313,false
sgl-project/sglang,30356,2026-07-07T08:46:45Z,2026-07,Disable FA3 sparse mask kernels by default,Fridge003,main,946804e042921fadfb60403bb4baa45d0a153fec,https://github.com/sgl-project/sglang/pull/30356,false
sgl-project/sglang,29964,2026-07-07T08:44:01Z,2026-07,[Docs] Use trtllm_mha for Qwen3.6 B300,mmangkad,main,f32b4ecd26ffc5c69a8a5a9d4b20aa3287efabcc,https://github.com/sgl-project/sglang/pull/29964,false
sgl-project/sglang,30302,2026-07-07T08:07:08Z,2026-07,[AMD] [MORI-EP] Skip LocalExpertCount kernel in decode graph when not recording,rbrugaro-amd,main,9ddea8d9efb3c16bfa35df07681de5c05e5eb041,https://github.com/sgl-project/sglang/pull/30302,false
sgl-project/sglang,30358,2026-07-07T08:01:52Z,2026-07,[NPU]Modify LoRA heading in ascend_npu_support_features.mdx to specify Qwen model limitations.,qinsir5522,main,5e9032c527e698cbb49cae71fac418df75538a08,https://github.com/sgl-project/sglang/pull/30358,false
sgl-project/sglang,30281,2026-07-07T03:48:38Z,2026-07,[Unified Radix Cache] Rename tree variables to cache in unittest,Jialin,main,abafe0022ed7fc754f34a5735b5316bbcd50068a,https://github.com/sgl-project/sglang/pull/30281,false
sgl-project/sglang,30306,2026-07-07T07:14:39Z,2026-07,ci: run jit-kernel tests on scheduled full runs,alisonshao,main,99db3b0fa51c6f622ce0c0a0015c46e5b00ca104,https://github.com/sgl-project/sglang/pull/30306,false
sgl-project/sglang,30333,2026-07-07T06:57:58Z,2026-07,[AMD] Fix DeepSeek V4 MTP accuracy issue,At1a8,main,9a6f8e599204aa37481f5f37a1b20938aee98d5c,https://github.com/sgl-project/sglang/pull/30333,false
sgl-project/sglang,29887,2026-07-07T06:54:38Z,2026-07,[PP] Fix start_layer_id with pp in get kv_buffer_shape,staugust,main,669fd4b8a55b678d5419d0668d3906eb5854dcdc,https://github.com/sgl-project/sglang/pull/29887,false
sgl-project/sglang,30328,2026-07-07T06:09:46Z,2026-07,[NPU] [DOC] Update arguments detail to NPU support features page,ZeyuanChen2000,main,2d9f0b3317a6cc69e91667086cd8db0a3f478b1c,https://github.com/sgl-project/sglang/pull/30328,false
sgl-project/sglang,29997,2026-07-07T05:53:18Z,2026-07,[MoE] Retire the AOT moe_fused_gate / kimi_k2_moe_fused_gate gate kernels (#26771),BBuf,main,1da7d3a50bfe5ef6453582ef9aaf5ccafa617382,https://github.com/sgl-project/sglang/pull/29997,false
sgl-project/sglang,29383,2026-07-07T05:46:54Z,2026-07,feat(sgl-kernel): add InfLLM v2 attention kernels,cauphenuny,main,9bd02dc5b90eea9f484190094df93337830bc3ab,https://github.com/sgl-project/sglang/pull/29383,false
sgl-project/sglang,30274,2026-07-07T04:28:06Z,2026-07,[DSA] Fold page-table into fused top-k v2 (decode): drop page_size=1 expansion,DarkSharpness,main,be70bfbdbbf69bdda78b8d932fe362f6f339e18a,https://github.com/sgl-project/sglang/pull/30274,false
sgl-project/sglang,28441,2026-07-07T04:05:52Z,2026-07,[EPD] Optimize multimodal global cache with paged embedding pool,cccccya,main,36b449af1911036fbc615e5edc5f2f384debce83,https://github.com/sgl-project/sglang/pull/28441,false
sgl-project/sglang,27564,2026-07-07T04:04:51Z,2026-07,feat(metrics): add Prometheus metrics for the EPD encoder server,Zyann7,main,541f9221dacfa4ddb9956d22b52a070dcddab887,https://github.com/sgl-project/sglang/pull/27564,false
sgl-project/sglang,29787,2026-07-07T03:36:49Z,2026-07,[Spec] Anchor GLM-5.2 MTP IndexShare topk on the draft-extend step,kpham-sgl,main,16372b4c5ff0959c649bc8d5ba69fbf7c1d0d81c,https://github.com/sgl-project/sglang/pull/29787,false
sgl-project/sglang,29440,2026-07-07T03:32:12Z,2026-07,[MLX] Add correctness tests for qwen2_moe and qwen3_moe,LarrySimingDeng,main,4145e595cf02a14e76653d821495a5a0fed89642,https://github.com/sgl-project/sglang/pull/29440,false
